,ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
14442,14442,retained,178.0,145.0,286.2817749,2874,0.0,15.0,5586.768723,2424.452543,27,22,iPhone
14443,14443,retained,113.0,93.0,133.3986481,3365,95.0,27.0,4940.695042,2331.656081,8,5,iPhone
14444,14444,retained,59.0,59.0,286.6763437,2147,0.0,23.0,973.9246615,753.5391568,26,24,Android
14445,14445,retained,128.0,104.0,299.0808969,807,0.0,30.0,4984.78766,3085.122681,22,21,iPhone
14446,14446,retained,179.0,145.0,418.3323715,1339,190.0,0.0,1653.153953,1355.51649,7,1,iPhone
14447,14447,retained,26.0,21.0,148.4961371,3142,32.0,0.0,3316.046937,2222.653096,27,24,Android
14448,14448,retained,162.0,131.0,183.5027607,675,27.0,53.0,772.5012714,450.3404912,31,27,Android
14449,14449,retained,150.0,120.0,419.0349187,1332,323.0,28.0,2410.779787,1638.487406,18,10,Android
14450,14450,churned,7.0,6.0,357.1223193,62,0.0,20.0,3371.102563,1598.424343,10,9,iPhone
14451,14451,retained,12.0,10.0,138.6332878,1638,0.0,1.0,1192.38516,698.9468368,23,17,iPhone
14452,14452,retained,54.0,43.0,305.9144759,1757,118.0,0.0,4940.787501,2840.170055,21,15,iPhone
14453,14453,retained,106.0,85.0,141.8119546,1258,30.0,0.0,1505.627468,244.3053208,12,5,iPhone
14454,14454,retained,61.0,52.0,284.3743612,535,0.0,0.0,3611.475291,823.7432697,31,24,Android
14455,14455,churned,41.0,35.0,107.8609434,99,96.0,62.0,8728.479064,2536.975449,8,2,iPhone
14456,14456,churned,64.0,64.0,120.8477148,390,78.0,0.0,1195.388388,428.842273,20,15,Android
14457,14457,retained,160.0,131.0,262.7463796,2295,9.0,20.0,1958.038845,1581.339614,14,11,Android
14458,14458,retained,25.0,20.0,51.43280568,1611,192.0,50.0,592.9284823,318.8078743,4,2,iPhone
14459,14459,retained,175.0,143.0,186.486991,752,150.0,11.0,5942.992941,3944.356747,9,3,iPhone
14460,14460,retained,37.0,30.0,45.34087249,3371,110.0,33.0,4405.23114,790.5875609,30,22,iPhone
14461,14461,retained,243.0,202.5,393.1470904,1820,163.0,0.0,1416.571442,933.8783552,1,0,iPhone
14462,14462,retained,60.0,51.0,190.3227069,1358,34.0,31.0,6322.875312,1145.623703,31,26,iPhone
14463,14463,retained,62.0,50.0,107.7645804,894,0.0,0.0,2179.827906,1525.723286,19,14,Android
14464,14464,retained,34.0,28.0,118.2302839,1778,31.0,0.0,673.2601968,355.2984671,16,16,Android
14465,14465,retained,125.0,101.0,129.541231,1362,250.0,25.0,6208.788568,1968.089298,29,25,Android
14466,14466,retained,8.0,7.0,91.85885431,3238,98.0,12.0,2578.258035,1627.03806,13,12,iPhone
14467,14467,retained,8.0,8.0,21.57931999,500,158.0,10.0,2248.242871,1846.440532,30,23,Android
14468,14468,churned,32.0,26.0,104.7845833,1821,0.0,71.0,4010.494888,2554.960746,15,9,iPhone
14469,14469,retained,12.0,9.0,44.13275818,1988,116.0,0.0,2539.39877,801.0242438,23,16,iPhone
14470,14470,retained,243.0,195.0,306.7770095,2540,117.0,0.0,1956.471079,1001.557003,15,15,Android
14471,14471,retained,129.0,103.0,270.0533054,89,430.0,0.0,1865.225285,867.6261355,28,18,Android
14472,14472,churned,82.0,69.0,173.4414749,2628,41.0,24.0,2739.955713,884.1942082,2,2,iPhone
14473,14473,churned,154.0,125.0,209.5275605,3430,210.0,0.0,2665.77717,1788.314,13,10,Android
14474,14474,churned,59.0,49.0,114.0376188,832,425.0,1.0,4604.432203,3383.297737,8,2,Android
14475,14475,retained,39.0,32.0,222.0836618,2242,0.0,43.0,1801.43864,314.0182303,9,7,Android
14476,14476,retained,37.0,30.0,50.40700767,177,68.0,23.0,4162.543832,1917.812148,25,21,Android
14477,14477,retained,35.0,28.0,80.04731511,895,105.0,65.0,6142.239685,1083.846333,27,26,Android
14478,14478,churned,42.0,36.0,160.3539072,552,430.0,65.0,2695.682336,1126.651894,4,1,iPhone
14479,14479,retained,223.0,184.0,356.0834601,3386,0.0,29.0,4943.250411,2357.649293,18,10,Android
14480,14480,retained,115.0,96.0,135.0366,3438,0.0,39.0,5942.792686,3251.400089,8,7,iPhone
14482,14482,retained,4.0,4.0,54.85875088,1938,0.0,20.0,5151.871731,1571.995402,1,1,iPhone
14483,14483,retained,92.0,75.0,498.16452556,2984,244.0,107.5,1881.084876,1256.675127,24,15,Android
14484,14484,retained,13.0,12.0,73.02084941,257,214.0,6.0,7453.112966,1340.307814,19,15,Android
14485,14485,retained,164.0,132.0,268.0827828,1376,191.0,30.0,4342.080613,1697.544295,3,0,Android
14486,14486,retained,30.0,24.0,133.0022458,1655,19.0,12.0,3786.42969,1807.130495,25,21,iPhone
14488,14488,retained,23.0,21.0,68.18013484,2152,164.0,105.0,935.997694,551.6736063,19,19,iPhone
14489,14489,churned,28.0,22.0,54.13729267,1648,430.0,0.0,5396.06286,4224.256344,2,2,iPhone
14490,14490,retained,110.0,102.0,144.9903305,3104,125.0,0.0,6046.763702,1560.437787,20,15,iPhone
14491,14491,retained,35.0,32.0,47.47579242,3361,409.0,1.0,3707.405304,2934.471195,20,15,Android
14492,14492,retained,95.0,76.0,149.3008864,639,26.0,19.0,2077.466515,1341.638118,30,26,iPhone
14493,14493,retained,49.0,40.0,80.31813053,2466,165.0,107.5,992.4415315,676.6590009,29,21,iPhone
14494,14494,retained,11.0,11.0,18.52927025,3254,72.0,107.5,1316.91913,211.3625619,7,3,Android
14495,14495,retained,83.0,72.0,156.5309544,375,0.0,0.0,6256.445063,4068.740327,22,22,iPhone
14496,14496,retained,70.0,70.0,143.8040539,2256,66.0,0.0,7909.218179,4907.0501746,6,2,iPhone
14498,14498,retained,87.0,73.0,139.7836676,3019,80.0,0.0,3794.732958,2758.560174,8,8,iPhone
14499,14499,retained,58.0,47.0,69.78232784,323,0.0,46.0,1658.249363,369.8332206,26,17,Android
14500,14500,churned,17.0,14.0,83.05259312,77,348.0,54.0,6677.639224,2584.059362,1,1,Android
14501,14501,retained,27.0,25.0,133.0402266,1033,30.0,65.0,6228.247367,3382.99848,7,7,Android
14502,14502,retained,35.0,29.0,43.19155138,1094,36.0,0.0,773.4119554,407.0526413,6,5,Android
14503,14503,churned,74.0,60.0,216.7019116,2712,100.0,0.0,2419.23513,989.7359428,16,8,Android
14504,14504,retained,243.0,202.5,498.16452556,302,300.0,66.0,2685.382529,2098.790418,21,16,iPhone
14505,14505,retained,81.0,65.0,95.25183533,1675,0.0,28.0,4256.168907,3134.10827,16,11,Android
14506,14506,churned,189.0,168.0,254.1720157,414,66.0,32.0,9923.95054075,4467.842277,13,7,Android
14507,14507,retained,105.0,87.0,109.9106789,1141,3.0,0.0,4397.746434,974.1181999,2,0,iPhone
14508,14508,retained,58.0,54.0,237.0869432,3148,0.0,9.0,1330.513349,537.2939487,19,12,iPhone
14509,14509,churned,9.0,9.0,240.5095093,3064,146.0,44.0,5754.391718,4488.03202,26,23,Android
14510,14510,retained,65.0,53.0,109.3510651,1615,314.0,14.0,3835.549594,1758.116768,25,18,iPhone
14511,14511,retained,32.0,26.0,58.58832175,1424,55.0,0.0,506.1476382,413.9197497,17,17,Android
14512,14512,retained,11.0,10.0,67.23030743,1581,31.0,21.0,2743.714312,1107.729879,14,7,iPhone
14513,14513,retained,8.0,8.0,175.5585313,659,430.0,0.0,1696.17614,921.9705875,26,20,Android
14514,14514,churned,26.0,22.0,83.84425072,1130,12.0,3.0,2957.949768,607.3339229,10,5,Android
14516,14516,retained,20.0,16.0,101.7546591,2562,231.0,64.0,3263.87206,446.014062,2,0,iPhone
14517,14517,retained,86.0,70.0,113.3913473,854,115.0,0.0,2269.673897,1604.784511,31,25,iPhone
14518,14518,retained,6.0,5.0,411.8113528,709,266.0,0.0,3907.226302,2349.540709,16,8,iPhone
14519,14519,retained,110.0,88.0,155.8724003,69,33.0,0.0,1452.248811,944.4154222,12,9,iPhone
14520,14520,churned,143.0,115.0,242.586354,1951,201.0,9.0,1039.72133,561.2130076,6,0,Android
14521,14521,retained,29.0,24.0,275.7295391,1404,6.0,107.0,3890.180446,1856.985361,16,16,iPhone
14523,14523,churned,243.0,202.5,448.9405092,1474,136.0,44.0,3517.20183,2452.431557,27,17,iPhone
14524,14524,retained,46.0,38.0,82.79227622,3086,145.0,0.0,3928.082786,2061.590724,16,12,iPhone
14525,14525,churned,27.0,22.0,151.7932969,366,186.0,23.0,2797.499836,203.7742991,4,2,iPhone
14526,14526,retained,158.0,128.0,233.1928222,2685,311.0,26.0,4173.705464,1964.244734,14,10,iPhone
14527,14527,retained,2.0,2.0,53.79901625,1188,430.0,0.0,7043.643877,4089.723233,13,13,Android
14528,14528,retained,101.0,81.0,386.9653963,1079,175.0,11.0,5720.259353,3393.751212,13,7,iPhone
14529,14529,retained,66.0,55.0,85.14041996,1830,71.0,0.0,2096.478356,1045.86647,13,13,iPhone
14530,14530,retained,190.0,163.0,430.1505952,2730,55.0,0.0,2219.972659,1280.357941,5,5,iPhone
14531,14531,retained,92.0,74.0,198.678078,3292,107.0,55.0,680.2119319,456.0919752,27,19,Android
14532,14532,retained,47.0,38.0,106.7900352,499,90.0,25.0,3143.099419,1051.03163,20,16,Android
14533,14533,retained,60.0,48.0,91.31674133,486,62.0,0.0,3661.737908,2897.160159,14,14,iPhone
14534,14534,retained,4.0,4.0,498.16452556,3289,349.0,0.0,3996.886747,405.5859531,25,22,iPhone
14535,14535,retained,60.0,51.0,83.92109759,646,78.0,0.0,6163.511098,2814.786015,17,16,iPhone
14536,14536,retained,85.0,70.0,216.7102782,61,199.0,14.0,2724.780501,1537.64216,21,20,iPhone
14537,14537,retained,2.0,2.0,4.695742009,3386,43.0,0.0,4373.978381,1103.333006,13,13,Android
14538,14538,retained,143.0,116.0,316.4834746,986,157.0,6.0,1597.537915,1239.232264,16,16,iPhone
14539,14539,retained,189.0,152.0,190.4368877,3339,406.0,60.0,6914.85124,870.7268935,23,14,iPhone
14540,14540,retained,70.0,58.0,498.16452556,3042,187.0,79.0,3509.772326,2121.601155,8,6,Android
14541,14541,retained,9.0,8.0,14.19773291,2149,168.0,80.0,1587.052154,1283.535235,11,11,iPhone
14543,14543,retained,19.0,15.0,28.87422782,207,91.0,0.0,527.8214568,186.9321361,22,19,iPhone
14544,14544,retained,217.0,174.0,498.16452556,790,427.0,0.0,1517.301201,708.9172661,9,3,iPhone
14545,14545,retained,3.0,3.0,24.35022717,846,136.0,0.0,4810.224065,1553.277647,9,9,iPhone
14546,14546,retained,55.0,45.0,129.5729685,2456,430.0,24.0,4754.11938,1936.963158,28,27,iPhone
14547,14547,retained,5.0,5.0,26.85911693,367,0.0,0.0,4723.053034,2321.649381,19,12,iPhone
14548,14548,retained,6.0,5.0,17.74028207,2677,32.0,36.0,2380.026696,1287.365621,14,12,iPhone
14549,14549,retained,0.0,0.0,96.78177835,2732,425.0,16.0,1394.604767,573.5911694,18,10,iPhone
14550,14550,retained,87.0,70.0,137.855885,756,42.0,31.0,3224.805585,2130.143396,6,0,iPhone
14552,14552,retained,31.0,25.0,198.9725058,1837,65.0,0.0,7942.596354,1959.190582,1,0,Android
14553,14553,retained,161.0,129.0,165.7990644,40,59.0,37.0,2961.670989,651.6917756,1,0,iPhone
14554,14554,retained,4.0,4.0,84.33313843,2352,63.0,0.0,777.2068746,447.6028111,14,14,iPhone
14555,14555,retained,55.0,47.0,146.6114432,2315,82.0,0.0,2920.318436,928.8652725,11,9,Android
14556,14556,retained,195.0,158.0,219.7385052,1897,135.0,61.0,6770.074813,770.2844525,29,26,Android
14557,14557,retained,191.0,154.0,221.7770531,241,105.0,10.0,2663.532874,1606.649785,28,22,iPhone
14558,14558,churned,48.0,40.0,154.5808349,737,193.0,22.0,2825.499076,2026.603889,6,3,iPhone
14559,14559,retained,24.0,22.0,358.7061845,2971,18.0,39.0,5208.660992,2880.16852,22,13,iPhone
14561,14561,retained,76.0,61.0,93.91828293,496,430.0,18.0,2960.546249,1464.049534,24,17,iPhone
14562,14562,retained,0.0,0.0,20.0674901,1355,83.0,98.0,1805.177261,271.3982617,23,17,iPhone
14563,14563,retained,243.0,202.5,337.9235214,2542,41.0,0.0,1707.668774,1215.583976,28,25,iPhone
14564,14564,retained,243.0,202.5,498.16452556,1824,38.0,40.0,2036.536358,1608.014038,3,3,Android
14566,14566,churned,19.0,16.0,82.34198699,2340,0.0,1.0,3754.43777,2565.299583,1,0,iPhone
14567,14567,retained,5.0,5.0,344.7395264,3104,31.0,24.0,7567.139227,4907.0501746,27,22,Android
14568,14568,retained,49.0,49.0,498.16452556,1088,0.0,107.5,3467.609391,2325.564763,11,6,iPhone
14569,14569,retained,141.0,114.0,153.9469006,3202,25.0,0.0,1730.098987,303.8252359,15,15,iPhone
14570,14570,churned,63.0,58.0,173.8223114,972,286.0,0.0,8387.513353,328.2301859,6,6,iPhone
14571,14571,retained,13.0,11.0,13.67116066,2583,44.0,54.0,3878.522285,1984.511053,8,8,Android
14572,14572,retained,121.0,101.0,124.9955697,1618,430.0,91.0,1520.073244,1087.462422,20,12,Android
14574,14574,retained,31.0,25.0,93.48871453,3082,121.0,0.0,2132.024995,82.99777765,19,14,Android
14575,14575,retained,47.0,39.0,60.95172436,1471,52.0,0.0,1859.284068,739.0460049,29,23,Android
14576,14576,churned,46.0,46.0,209.1101196,2434,0.0,0.0,5029.264958,2227.980868,9,7,iPhone
14577,14577,retained,243.0,202.5,372.1735625,3130,100.0,51.0,2845.592708,987.1369078,27,25,Android
14578,14578,retained,94.0,78.0,118.3119953,1403,163.0,13.0,3534.721502,1555.610875,7,7,iPhone
14579,14579,churned,238.0,191.0,339.6680852,791,67.0,0.0,3196.115433,789.4657355,23,22,iPhone
14580,14580,retained,27.0,22.0,44.65468309,1487,214.0,73.0,4010.545919,2927.476149,17,13,iPhone
14581,14581,retained,213.0,177.0,498.16452556,2648,203.0,7.0,2448.174056,1726.656584,23,23,iPhone
14582,14582,churned,13.0,11.0,408.3079299,511,63.0,0.0,5803.037265,4579.753478,6,2,iPhone
14583,14583,retained,28.0,23.0,61.73864219,3363,64.0,0.0,5987.750196,2691.595483,1,0,iPhone
14584,14584,retained,10.0,10.0,498.16452556,3089,79.0,0.0,2713.853039,1774.591983,14,8,iPhone
14585,14585,retained,112.0,109.0,317.8304299,2917,0.0,22.0,5587.039841,3624.481775,13,13,Android
14586,14586,retained,97.0,78.0,103.4325342,1968,111.0,0.0,2776.610037,1185.049611,13,10,iPhone
14587,14587,retained,103.0,82.0,199.3057425,393,324.0,105.0,2692.75804,697.0557021,16,14,iPhone
14588,14588,retained,243.0,202.5,444.0665229,2423,27.0,10.0,2618.641168,1865.052683,2,2,Android
14589,14589,retained,114.0,91.0,357.3371462,1955,0.0,0.0,5571.048715,2311.912094,17,14,iPhone
14590,14590,retained,41.0,33.0,57.78082303,1973,13.0,0.0,2766.252975,1807.395685,19,11,iPhone
14591,14591,churned,243.0,202.5,336.3640242,1491,109.0,0.0,1384.004476,499.978337,4,0,Android
14592,14592,retained,74.0,63.0,87.01156911,2408,151.0,93.0,7300.549328,1230.394072,18,16,iPhone
14593,14593,retained,29.0,29.0,85.93030306,3029,29.0,26.0,2422.129925,1717.832168,24,18,iPhone
14594,14594,retained,50.0,47.0,180.3598517,2449,19.0,9.0,8398.314582,3571.448498,9,9,iPhone
14596,14596,retained,34.0,29.0,498.16452556,1312,26.0,0.0,2454.13497,1089.547817,12,11,iPhone
14597,14597,retained,107.0,88.0,498.16452556,1899,338.0,48.0,879.2030635,590.8470915,22,20,Android
14598,14598,retained,28.0,28.0,288.348937,899,44.0,5.0,5055.944725,976.6102622,14,6,iPhone
14599,14599,retained,103.0,84.0,200.4812449,2247,39.0,0.0,4684.23455,1238.762528,3,0,iPhone
14600,14600,retained,37.0,30.0,126.8611915,563,430.0,20.0,4225.375954,2753.908455,30,26,iPhone
14601,14601,retained,235.0,189.0,237.3853557,1862,0.0,0.0,2587.553145,403.2118144,29,20,iPhone
14603,14603,retained,7.0,7.0,231.0564357,1843,0.0,46.0,6970.796372,1091.032848,12,5,iPhone
14604,14604,retained,61.0,50.0,72.89234408,1111,61.0,0.0,7199.118559,2738.064808,30,20,Android
14605,14605,retained,5.0,4.0,8.762584185,603,430.0,0.0,5075.900255,2160.076355,16,16,Android
14606,14606,retained,102.0,82.0,103.5680798,1709,0.0,2.0,7860.939937,803.0524009,23,22,iPhone
14607,14607,retained,66.0,53.0,141.349648,2392,10.0,95.0,1022.558302,735.8448634,30,19,Android
14608,14608,retained,132.0,105.0,204.5921316,2352,182.0,0.0,4659.385378,3491.921292,21,21,Android
14609,14609,retained,173.0,141.0,177.1400041,167,0.0,0.0,5312.621246,1640.804666,7,6,Android
14610,14610,retained,17.0,14.0,46.46578335,485,371.0,14.0,9923.95054075,4907.0501746,30,19,iPhone
14611,14611,retained,16.0,14.0,122.7787683,1425,84.0,0.0,4631.317304,2130.256839,22,17,iPhone
14612,14612,retained,122.0,98.0,134.2617732,2663,0.0,22.0,1099.91174,577.8307079,7,6,iPhone
14613,14613,churned,35.0,28.0,160.7735974,774,168.0,0.0,4706.476652,3435.701785,1,0,Android
14614,14614,retained,115.0,95.0,259.7795455,2807,23.0,28.0,2059.968531,694.7687377,26,24,iPhone
14615,14615,retained,11.0,9.0,75.51912107,2447,0.0,10.0,5387.894923,2400.746448,11,5,iPhone
14616,14616,retained,7.0,7.0,159.3916882,1485,0.0,0.0,2487.418431,1178.250907,19,11,Android
14617,14617,retained,3.0,3.0,463.7411491,1977,0.0,13.0,9923.95054075,4907.0501746,22,15,iPhone
14618,14618,retained,1.0,1.0,24.93456545,1442,0.0,0.0,2046.227295,678.8294027,7,2,iPhone
14619,14619,churned,2.0,1.0,44.74210426,770,0.0,0.0,540.4140182,342.8544393,18,10,iPhone
14620,14620,retained,22.0,22.0,136.111917,2524,0.0,0.0,7322.529474,3608.993047,18,10,Android
14621,14621,retained,31.0,31.0,35.20326991,1971,0.0,0.0,2255.799475,1665.022294,8,8,iPhone
14622,14622,retained,59.0,50.0,117.2530581,62,0.0,28.0,2942.591265,1625.66459,2,0,iPhone
14623,14623,retained,13.0,11.0,127.5639057,59,168.0,107.5,1263.073385,429.7617238,23,15,Android
14624,14624,churned,13.0,11.0,135.5541439,3218,218.0,83.0,4503.288597,661.9135009,10,8,iPhone
14625,14625,retained,30.0,28.0,93.519405,794,0.0,5.0,1294.274177,625.9007051,20,17,Android
14626,14626,churned,14.0,12.0,140.346166,2471,430.0,32.0,1269.893963,978.9390761,11,7,iPhone
14627,14627,retained,82.0,66.0,214.150728,2970,138.0,6.0,4967.655805,3949.321319,21,15,Android
14628,14628,retained,243.0,202.5,406.0609981,1718,28.0,63.0,5156.850385,2112.397065,10,3,iPhone
14629,14629,retained,105.0,84.0,498.16452556,2843,0.0,107.5,9923.95054075,1161.463059,12,8,Android
14630,14630,retained,77.0,62.0,227.559228,1667,30.0,0.0,8394.455599,885.4150718,2,0,iPhone
14632,14632,retained,23.0,19.0,87.19414382,2623,73.0,0.0,3589.204984,2748.085795,5,5,Android
14633,14633,retained,134.0,115.0,288.0434833,3028,322.0,0.0,2794.602287,981.2478557,25,21,Android
14634,14634,retained,55.0,44.0,180.8648102,3063,119.0,0.0,1304.070547,886.6397229,15,13,Android
14635,14635,retained,60.0,48.0,86.42714212,1010,112.0,0.0,9304.538705,2517.856809,22,20,Android
14636,14636,retained,20.0,19.0,94.26309215,2148,340.0,0.0,9923.95054075,4907.0501746,6,1,iPhone
14637,14637,retained,51.0,41.0,83.96479223,3307,127.0,0.0,3532.153513,1703.920252,9,5,iPhone
14638,14638,retained,7.0,7.0,11.53121011,1974,15.0,35.0,8150.592856,4907.0501746,8,4,iPhone
14639,14639,retained,100.0,81.0,130.9958492,3018,66.0,39.0,805.9255643,650.2733824,15,15,Android
14640,14640,churned,14.0,14.0,27.49212535,3033,151.0,107.5,2460.780538,1381.460822,1,0,iPhone
14641,14641,churned,187.0,172.0,226.3263307,1257,68.0,7.0,3652.485812,2542.869828,15,10,iPhone
14642,14642,retained,150.0,130.0,187.8733722,2176,248.0,98.0,1800.534436,776.7789578,28,22,Android
14643,14643,retained,79.0,64.0,301.8846123,2547,146.0,41.0,5777.104336,1109.916677,28,20,Android
14644,14644,churned,5.0,5.0,87.71688615,1246,243.0,0.0,6574.208965,2468.833841,17,14,Android
14645,14645,retained,69.0,64.0,498.16452556,233,193.0,36.0,2124.661834,1422.588535,7,7,Android
14646,14646,retained,108.0,87.0,249.6500234,1181,78.0,14.0,6181.567373,1868.020207,7,5,iPhone
14647,14647,retained,45.0,40.0,163.8324632,3413,55.0,3.0,7339.60389,1003.51079,23,20,iPhone
14648,14648,retained,35.0,31.0,143.4943579,3242,0.0,5.0,5285.563769,130.9204723,4,4,iPhone
14649,14649,retained,55.0,45.0,140.9435781,3110,64.0,25.0,3051.016103,1784.431033,11,6,Android
14650,14650,retained,55.0,45.0,59.39942334,418,419.0,4.0,3613.784837,2321.114089,1,0,Android
14652,14652,retained,29.0,26.0,47.14831805,1825,23.0,107.5,8500.565877,4045.651658,22,18,iPhone
14653,14653,retained,17.0,16.0,46.89592501,2216,62.0,107.5,2820.625007,2226.019415,16,15,iPhone
14654,14654,retained,17.0,13.0,211.3793183,694,143.0,0.0,6070.883321,1779.776229,29,25,iPhone
14655,14655,retained,12.0,12.0,18.71376246,2457,36.0,0.0,9923.95054075,4907.0501746,30,26,iPhone
14656,14656,churned,81.0,69.0,166.6333212,93,115.0,42.0,5366.331403,4075.70817,9,3,Android
14657,14657,retained,40.0,32.0,232.9289841,1907,0.0,0.0,2773.633346,477.1918616,14,11,iPhone
14658,14658,retained,243.0,202.5,498.16452556,2216,25.0,37.0,1339.745905,670.560958,21,18,iPhone
14659,14659,retained,52.0,42.0,210.6158799,1032,344.0,46.0,5324.805413,3540.999213,30,22,Android
14660,14660,churned,243.0,202.5,339.0501443,3436,430.0,8.0,6410.821527,2186.891739,17,17,iPhone
14661,14661,retained,42.0,37.0,112.2988638,2147,0.0,1.0,4724.453459,195.4721835,5,0,Android
14662,14662,churned,5.0,5.0,33.69453081,1827,47.0,18.0,4125.353542,1310.060041,20,16,iPhone
14663,14663,retained,2.0,2.0,195.9733515,7,121.0,32.0,3274.288869,1662.522324,6,1,iPhone
14664,14664,retained,243.0,198.0,265.6266479,1739,91.0,33.0,3678.922239,2868.679011,14,13,iPhone
14665,14665,retained,25.0,21.0,120.7997771,3156,32.0,0.0,5057.777488,476.5900942,20,14,iPhone
14666,14666,retained,45.0,37.0,137.383285,2231,0.0,57.0,3405.604396,2598.838069,10,10,Android
14667,14667,churned,17.0,17.0,63.22869914,3073,107.0,0.0,4384.532051,967.264802,8,7,iPhone
14668,14668,retained,0.0,0.0,5.626861619,592,0.0,0.0,7959.247975,869.6749099,13,9,Android
14669,14669,churned,90.0,75.0,248.1996982,1345,293.0,0.0,2966.8585,1218.181114,5,0,iPhone
14670,14670,retained,17.0,17.0,34.13564587,157,124.0,102.0,2242.372567,1283.33824,25,22,iPhone
14671,14671,churned,1.0,1.0,74.54188435,1570,18.0,0.0,1782.157113,1404.432859,12,12,iPhone
14672,14672,churned,138.0,111.0,248.2210312,1372,230.0,44.0,1910.727848,1093.278769,4,4,iPhone
14673,14673,churned,144.0,117.0,333.231287,2098,0.0,27.0,1323.340618,815.4795055,6,0,iPhone
14674,14674,retained,35.0,28.0,59.39224155,1467,23.0,0.0,4851.112035,545.8655675,3,3,iPhone
14675,14675,retained,28.0,25.0,498.16452556,1627,32.0,31.0,9923.95054075,3650.35454,20,14,iPhone
14677,14677,retained,143.0,114.0,194.7206761,3038,230.0,0.0,1275.193125,297.081643,23,19,Android
14678,14678,retained,45.0,38.0,232.4639262,1273,430.0,66.0,5761.181935,1169.340367,2,1,iPhone
14679,14679,retained,39.0,35.0,47.25037019,1423,0.0,58.0,4341.456729,3298.470464,15,13,iPhone
14680,14680,retained,3.0,3.0,25.91596346,3171,430.0,17.0,3762.336739,1879.262918,13,8,iPhone
14681,14681,retained,90.0,74.0,248.6906444,2013,209.0,0.0,2919.174606,1954.572519,18,15,Android
14682,14682,retained,64.0,52.0,101.2289094,1169,92.0,0.0,2464.719761,752.3245852,6,5,Android
14683,14683,churned,72.0,58.0,79.1877634,1398,367.0,14.0,1337.552282,617.5844568,10,10,Android
14684,14684,retained,81.0,65.0,120.3980418,29,64.0,0.0,5618.937014,4080.009235,29,27,Android
14685,14685,retained,114.0,114.0,189.0128976,3050,109.0,0.0,1199.567337,576.5867729,16,9,Android
14686,14686,retained,44.0,43.0,108.8368901,1368,76.0,0.0,7382.80126,3985.809823,23,23,Android
14687,14687,retained,41.0,33.0,107.0775849,961,100.0,25.0,8741.89178,3978.297249,24,19,iPhone
14688,14688,retained,199.0,160.0,431.1528512,2910,42.0,2.0,3444.341812,514.4516818,30,26,Android
14689,14689,retained,86.0,70.0,179.8075894,1098,18.0,33.0,3576.03601,1445.597174,17,10,Android
14691,14691,retained,33.0,30.0,55.28836788,2553,389.0,18.0,3464.927608,2154.8057,16,8,Android
14692,14692,retained,34.0,34.0,404.3416805,1845,23.0,4.0,3255.074791,824.8954595,4,0,iPhone
14693,14693,churned,32.0,26.0,64.60553692,1758,11.0,95.0,7390.428708,3740.203931,3,0,iPhone
14694,14694,retained,115.0,94.0,245.858521,1139,237.0,0.0,1721.185259,1356.431424,30,27,Android
14695,14695,retained,190.0,152.0,261.6863132,679,0.0,4.0,6337.738921,4225.864963,10,10,iPhone
14696,14696,retained,7.0,6.0,70.42454524,393,0.0,0.0,1201.484074,899.1937548,2,2,Android
14697,14697,churned,192.0,170.0,231.8981228,310,322.0,2.0,1976.445023,1295.59579,2,2,iPhone
14698,14698,retained,8.0,8.0,30.69806081,303,5.0,0.0,2055.059415,582.243586,8,5,iPhone
14699,14699,churned,156.0,126.0,189.8263657,1950,74.0,40.0,4817.66279,741.9128551,8,2,Android
14701,14701,retained,56.0,45.0,109.5149696,29,83.0,0.0,5085.405287,1097.373638,29,19,iPhone
14702,14702,retained,91.0,73.0,204.1545598,1853,28.0,1.0,8861.160516,4629.608037,27,22,Android
14703,14703,churned,173.0,139.0,216.3375209,2063,39.0,2.0,4716.981724,981.6288038,4,4,iPhone
14704,14704,retained,139.0,112.0,158.1590698,1214,0.0,27.0,5268.759909,600.5981074,28,22,iPhone
14705,14705,retained,24.0,19.0,189.1725901,1711,30.0,11.0,3928.513899,2251.725373,9,9,iPhone
14706,14706,retained,160.0,129.0,179.4651564,3219,0.0,104.0,1735.178305,1042.354216,27,17,iPhone
14708,14708,retained,84.0,68.0,145.4206065,2760,32.0,0.0,2036.285442,752.03976,8,3,iPhone
14709,14709,churned,91.0,73.0,163.6601782,1279,89.0,65.0,1505.212938,454.8894524,5,5,Android
14710,14710,retained,226.0,202.5,295.568098,637,18.0,0.0,5813.576898,4607.678313,4,4,iPhone
14711,14711,churned,117.0,117.0,305.610368,2114,45.0,59.0,1665.566836,706.9897023,5,0,iPhone
14712,14712,retained,80.0,64.0,106.1394945,1021,141.0,0.0,5349.457211,1342.708716,11,11,iPhone
14713,14713,retained,69.0,55.0,134.0355001,893,401.0,24.0,715.8779209,261.401262,2,0,Android
14714,14714,retained,21.0,17.0,30.10611422,177,0.0,0.0,6227.059855,4907.0501746,25,22,Android
14715,14715,retained,243.0,202.5,361.3519295,2020,13.0,18.0,4362.221225,2129.62004,10,8,iPhone
14716,14716,retained,97.0,79.0,383.4278996,1877,4.0,78.0,6085.51671,3226.096369,9,9,Android
14717,14717,retained,113.0,92.0,158.0155632,922,64.0,11.0,1033.642063,469.5088409,20,17,iPhone
